DDR,"Probst, Hartmut",1,1,1,1,1,,,,,,,
DDR,"Probst, Ute",,1,1,1,1,,,,,,,
DDR,"Püschel, Konrad",1,1,1,1,1,,,,,,,
DDR,"Quießer, Manfred",,,,1,1,,,,,,,
DDR,"Rasche, Klaus",,,,,1,,,,,,,
DDR,"Rehn, Renate",,1,,,,,,,,,,
DDR,"Reichardt, Gretel",,1,,,,,,,,,,
DDR,"Reichardt, Margaretha",1,,1,,,,,,,,,
DDR,"Reimann, Gisela",,,,1,,,,,,,,
DDR,"Reiß, Herlind",,1,1,1,1,,,,,,,
DDR,"Reißland, Joachim",,,,1,,,,,,,,
DDR,"Reuther, Iris",,,1,1,1,,,,,,,
DDR,"Rhilinger, Hajo",,,,,1,,,,,,,
DDR,"Ricken, Herbert",1,1,1,1,1,,,,,,,
DDR,"Riemer, Kurt",,,1,1,,,,,,,,
DDR,"Rietdorf, Werner",,,1,1,1,,,,,,,
DDR,"Rietsch, Reiner",,,,,1,,,,,,,
DDR,"Röbert, Siegfried",,1,1,1,,,,,,,,
DDR,"Roch, Irene",1,1,,,,,,,,,,
DDR,"Röckert, Helmut",,1,1,,,,,,,,,
DDR,"Röder, ?",1,,,,,,,,,,,
DDR,"Roitzsch, Helmut",,,,,1,,,,,,,
DDR,"Rössger, Wolf",,1,1,1,,,,,,,,
DDR,"Rommeiß, Gisela",,,,1,,,,,,,,
DDR,"Rose, Hans-Joachim",1,1,1,,,,,,,,,
DDR,"Roßig, Waltraud",,,1,,,,,,,,,
DDR,"Rößger, Wolfgang",1,,,,,,,,,,,
DDR,"Rüdiger, Ulrike",,,,,1,,,,,,,
DDR,"Rudolf, Bernd",,,1,1,1,,,,,,,
DDR,"Rudolf, Sylvelin",,,,,1,,,,,,,
DDR,"Rudowsky, Gottfried",,,,1,,,,,,,,
DDR,"Salzmann, Dieter",,,,1,1,,,,,,,
DDR,"Schädlich, Christian",1,1,1,1,1,,,,,,,
DDR,"Schettler, Anke",,,,,1,,,,,,,
DDR,"Schiefelbein, Hubert",1,1,1,,,,,,,,,
DDR,"Schikora, Siegfried",,,,1,,,,,,,,
DDR,"Schild, Johannes",1,1,1,,1,,,,,,,
DDR,"Schilling, Christiane",,,1,1,,,,,,,,
DDR,"Schinke, Ralf",,,,,1,,,,,,,
DDR,"Schirmer, Wolfgang",1,1,,,,,,,,,,
DDR,"Schleichert, Karl",,,1,1,,,,,,,,
DDR,"Schleiermacher, Birgit",,,,1,,,,,,,,
DDR,"Schmähling, Manfred",,1,,,,,,,,,,
DDR,"Schmidt, Dagmar",,,,1,,,,,,,,
DDR,"Schmidt, Diether",,1,1,,,,,,,,,
DDR,"Schmidt, Hans-Peter",,,,1,,,,,,,,
DDR,"Schmidt, Karl",,,1,1,,,,,,,,
DDR,"Schmidt, Reinhard",,,,,1,,,,,,,
DDR,"Schmidt, Wolfgang",1,,,1,,,,,,,,
DDR,"Schmidtmann, Uwe",,,1,,,,,,,,,
DDR,"Schmutzler, Wolfgang",,,1,1,1,,,,,,,
DDR,"Schneide, Horst",,,,,1,,,,,,,
DDR,"Schneider, Lutz",,,,1,,,,,,,,
DDR,"Schöbe, Lutz",,,,1,1,,,,,,,
DDR,"Schoder, Hans",,1,1,,,,,,,,,
DDR,"Scholz, Hubert",,,1,1,1,,,,,,,
DDR,"Schönemann, Heinz",,1,,,,,,,,,,
DDR,"Schubert, ?",,1,,,,,,,,,,
DDR,"Schulz, Hans-Peter",,1,1,1,1,,,,,,,
DDR,"Schulz, Gisela",,,1,1,1,,,,,,,
DDR,"Schulz, Joachim",,1,1,1,1,,,,,,,
DDR,"Schulz, Klaus-Dieter",,,,,1,,,,,,,
DDR,"Schulze, Helmut",1,,,,,,,,,,,
DDR,"Schulze, Ingrid",1,1,1,1,,,,,,,,
DDR,"Schulze, Wilhelm",1,,,,,,,,,,,
DDR,"Schumann, Susanne",,1,,,,,,,,,,
DDR,"Schumann, Wolfgang",,,,,1,,,,,,,
DDR,"Schuster, Horst",,,,1,,,,,,,,
DDR,"Schwanitz, Irmgard",,,,1,,,,,,,,
DDR,"Schwarzbach, Heinz",,,1,1,1,,,,,,,
DDR,"Seidel, Gottfried",,,1,1,,,,,,,,
DDR,"Seifert, Joachim",1,,,,,,,,,,,
DDR,"Selengk, Johanna",,,,,1,,,,,,,
DDR,"Selmanagic, Emira",,,1,,,,,,,,,
DDR,"Selmanagic, Selman",1,1,1,,,,,,,,,
DDR,"Senf, Peter",,,,,1,,,,,,,
DDR,"Seyfert, Wolfram",,,,,1,,,,,,,
DDR,"Siebenbrot, Michael",1,1,1,1,1,,,,,,,
DDR,"Sieber, Klaus",,,,,1,,,,,,,
DDR,"Sieg, Elard",,,,,1,,,,,,,
DDR,"Siegel, Horst",,,1,1,1,,,,,,,
DDR,"Simon, Erhardt",,,1,1,,,,,,,,
DDR,"Skerl, Joachim",1,1,1,1,,,,,,,,
DDR,"Sommerer, Andreas",,,,,1,,,,,,,
DDR,"Sorger, Klaus",,,,1,,,,,,,,
DDR/D,"Stahr, Joachim",1,1,1,1,1,1,,,,,,
DDR,"Staufenbiel, Fred",1,1,1,1,1,,,,,,,
DDR,"Staufenbiel, Ursula",,1,,,,,,,,,,
DDR,"Stehle, Peter",,,,,1,,,,,,,
DDR,"Steinert, Ursula",,,,1,1,,,,,,,
DDR,"Stelzer, Helmut",,,,1,,,,,,,,
DDR,"Stenke, Gudrun",1,,1,1,1,,,,,,,
DDR,"Strahl, Fritz",,1,,,,,,,,,,
DDR,"Straßenmeier, Werner",,,,1,1,,,,,,,
DDR,"Strauss, Gerhard",1,,,,,,,,,,,
DDR,"Streitparth, Jörg",,,1,,,,,,,,,
DDR,"Sturm, Albrecht",,,,,1,,,,,,,
DDR,"Suckow, Michael",,,,,1,,,,,,,
DDR,"Täger, Fritz",,,,1,1,,,,,,,
DDR,"Tauro, Christiane",,,1,,,,,,,,,
DDR,"Teufel, Manfred",,,1,1,1,,,,,,,
DDR,"Thierbach, Tamara",,1,,,,,,,,,,
DDR,"Thomann, Klaus",,,,,1,,,,,,,
DDR,"Thöner, Wolfgang",,,,,1,,,,,,,
DDR,"Thurn, Joachim",,,1,,,,,,,,,
DDR,"Tille, Dagmar",,,,1,,,,,,,,
DDR,"Titze, ?",1,,,,,,,,,,,
DDR,"Topfstedt, Thomas",,,,,1,,,,,,,
DDR,"Trauzettel, Helmut",,1,1,1,,,,,,,,
DDR,"Ullrich, Gunter",,,1,,,,,,,,,
DDR,"Unbehau, Hans",1,1,1,1,,,,,,,,
DDR,"Vogel, Gerhard",1,,,,,,,,,,,
DDR,"Vogler, Angelika",,,,,1,,,,,,,
DDR,"Vogler, Sebastian",1,,,,,,,,,,,
DDR,"Voigt, Eberhard",,,1,,,,,,,,,
DDR,"Voigt, Simone",,,,,1,,,,,,,
DDR,"Wagner, R.",,,,1,,,,,,,,
DDR,"Wahl, Volker",,1,1,,,,,,,,,
DDR,"Walter, Norbert",,,,,1,,,,,,,
DDR,"Wartewig-Hörning, Jutta",1,,1,1,1,,,,,,,
DDR/D,"Weber, Olaf",,,1,1,1,,1,,,,,
DDR,"Weidemüller, Dagmar",,,1,1,,,,,,,,
DDR,"Weigel, Wolfgang",,,,,1,,,,,,,
DDR,"Weise, Rudolf",1,1,1,1,,,,,,,,
DDR,"Weiss, Werner",,,,1,,,,,,,,
DDR,"Weiß, Stefan",,,,,1,,,,,,,
DDR,"Welsch, Karl-Heinz",,,,,1,,,,,,,
DDR,"Wendisch, Karlheinz",,,,1,1,,,,,,,
DDR,"Wendt, Jürgen",,,,1,1,,,,,,,
DDR,"Wendt, Sabine",,,,1,1,,,,,,,
DDR,"Wenzel, Dana",,,,1,,,,,,,,
DDR,"Werner, Dietrich",,1,1,1,,,,,,,,
DDR,"Wetzel, Helga",,,,1,,,,,,,,
DDR,"Wiesmann, Stefan",,,,,1,,,,,,,
DDR,"Wilde, Kurt",,1,1,,,,,,,,,
DDR,"Wimmer, Martin",,,,1,1,,,,,,,
DDR,"Winkelmann, Dietmar",,,,,1,,,,,,,
DDR/D,"Winkler, Klaus-Jürgen",1,1,1,1,1,1,,,,,,
DDR/D,"Wirth, Hermann",1,1,1,1,1,1,1,,,,,
DDR,"Wittenberg, Thomas",,,,1,1,,,,,,,
DDR,"Wittwer, Bernhard",,,,1,1,,,,,,,
DDR,"Wohak, Eva",,1,1,1,,,,,,,,
DDR,"Wölffling, Siegfried",1,1,1,,,,,,,,,
DDR,"Worreschk, Reinhard",,,,,1,,,,,,,
DDR,"Worschetsch, Klaus",,,,1,,,,,,,,
DDR,"Zabel, Ingeborg",,,,,1,,,,,,,
DDR,"Zaglmaier, Harald",1,,,1,1,,,,,,,
DDR,"Zahrend, Rainer",,,,,1,,,,,,,
DDR,"Zechendorf, Klaus",,,1,1,1,,,,,,,
DDR,"Zimmermann, Birgit",,,1,1,1,,,,,,,
DDR/D,"Zimmermann, Gerd",,,1,1,1,1,1,1,1,1,1,
DDR,"Ziska, Jochen",,,,1,1,,,,,,,
DDR,"Zoels, Siegfried",,,1,1,1,,,,,,,
DDR,"Zrost, Sibylle",,1,1,1,,,,,,,,
Deutschland,"Althaus, Dieter",,,,,,,,,,,1,
Deutschland,"Ammon, Sabine",,,,,,,,,,,1,
Deutschland,"Bartels, Olaf",,,,,,1,1,,,,,
Deutschland,"Barth, Holger",,,,,,1,,,,,,
Deutschland,"Bauer, Klaus-Jürgen",,,,,,,1,,,,,
Deutschland,"Bergande, Wolfram",,,,,,,,,,,,1
Deutschland,"Bering, Kunibert",,,,,,1,,,,,,
Deutschland,"Beucke, Karl",,,,,,,,,,,,1
Deutschland,"Böhm, Wolfgang",,,,,,,1,,,,,
Deutschland,"Bottger, Till",,,,,,,,,,1,,
Deutschland,"Brans, Werner",,,,,,1,,,,,,
Deutschland,"Brasil, Daniela",,,,,,,,,,,1,
Deutschland,"Brauerhoch, Frank-Olaf",,,,,,1,,,,,,
Deutschland,"Bredella, Nathalie",,,,,,,,,,1,1,
Deutschland,"Cleven, Esther",,,,,,,,,,,,1
Deutschland,"Colini, Laura",,,,,,,,,,,1,
Deutschland,"Dähne, Chris",,,,,,,,,,1,,1
Deutschland,"de Bruyn, Gerd",,,,,,,,,,1,,
Deutschland,"de Rudder, Steffen",,,,,,,,,,,1,
Deutschland,"Degner, Andreas",,,,,,,,,,,,1
Deutschland,"Detjen, Alice",,,,,,,,,,,,1
Deutschland,"Doehler, Martta",,,,,,1,1,,,,,
Deutschland,"Drewelow, Michael",,,,,,1,,,,,,
Deutschland,"Durth, Werner",,,,,,1,,,,,,
Deutschland,"Düwel, Jörn",,,,,,1,,,,,,
Deutschland,"Ebert, Carola",,,,,,,,,1,,,
Deutschland,"Eckardt, Frank",,,,,,,,,,1,1,
Deutschland,"Engell, Lorenz",,,,,,,1,,,,,
Deutschland,"Fahle, Oliver",,,,,,,,,,1,,
Deutschland,"Faschingeder, Kristian",,,,,,,,,,,1,
Deutschland,"Feduchi, Luis",,,,,,,,,,,1,
Deutschland,"Förster, Simone",,,,,,,,,1,,,
Deutschland,"Franke, Ingmar S.",,,,,,,,,,1,,
Deutschland,"Froschauer, Eva Maria",,,,,,,,,,1,,
Deutschland,"Führ, Eduard",,,,,,,,,,1,,
Deutschland,"Gleiter, Jörg H.",,,,,,,1,,,1,,
Deutschland,"Grau, Oliver",,,,,,,,,1,,,
Deutschland,"Günzel, Stephan",,,,,,,,,,1,,
Deutschland,"Hanke, Hans H.",,,,,,1,,,,,,
Deutschland,"Hassenewert, Frank",,,,,,,1,,,,,
Deutschland,"Hassenpflug, Dieter",,,,,,,1,1,,,,
Deutschland,"Hauser, Susanne",,,,,,,,,,,,1
Deutschland,"Havelka, Zdenek",,,,,,,1,,,,,
Deutschland,"Helbrecht, Ilse",,,,,,1,,,,,,
Deutschland,"Hellberg, Lennart",,,,,,1,,,,,,
Deutschland,"Hennig, Ralf",,,,,,,,,,,1,
Deutschland,"Herding, Klaus",,,,,,,,,1,,,
Deutschland,"Hering, Stephanie",,,,,,,,,,1,,
Deutschland,"Hoekstra, Rixt",,,,,,,,,,,1,1
Deutschland,"Hoepner, Felix",,,,,,,,,,,,1
Deutschland,"Hoormann, Anne",,,,,,,1,,,,,
Deutschland,"Huber, Joachim",,,,,,,1,,,,1,
Deutschland,"Hupfer, Peter",,,,,,,1,,,,,
Deutschland,"Jachnow, Alexander",,,,,,,,,,1,,
Deutschland,"Jaeggi, Annemarie",,,,,,,,,,1,,
D/Österreich,"Jormakka, Kari",,,,,,,1,,1,1,1,
D/Italien,"Jung, Wolfgang",,,,,,,1,,,,,
Deutschland,"Kleine, Holger",,,,,,,1,,,,,
Deutschland,"Kosel, Gerhard",,,,,,,1,,,,,
Deutschland,"Kreibich, Rolf",,,,,,,1,,,,,
Deutschland,"Kreis, Barbara",,,,,,1,,,,,,
Deutschland,"Krieger, Peter",,,,,,,1,,,,,
Deutschland,"Kuhlmann, Dörte",,,,,,,1,,,,,
Deutschland,"Leibinger, Regine",,,,,,,1,,,,,
Deutschland,"Leitner, Birgit Maria",,,,,,,,,,1,,
Deutschland,"Lieberman, Orie",,,,,,,1,,,,,
Deutschland,"Lippert Vieira, Sandra",,,,,,,,,,,1,
Deutschland,"Mahall, Mona",,,,,,,,,,1,,
Deutschland,"Meier, Hans-Rudolf",,,,,,,,,,,1,
Deutschland,"Morris, Leslie",,,,,,,,,1,,,
Deutschland,"Müller, Michael",,,,,,1,,,,,,
Deutschland,"Noell, Mathias",,,,,,,,,,,,1
Deutschland,"Oetsch, Silke",,,,,,,,,,,1,
Deutschland,"Orawiec, Ina-Marie",,,,,,,1,,,,,
Deutschland,"Paetzold, Heinz",,,,,,,,1,,,,
Deutschland,"Pehnt, Wolfgang",,,,,,,,,,,1,
Deutschland,"Peschken, Martin",,,,,,,,,,,1,
Deutschland,"Pfeifer, Olaf",,,,,,,,,,,1,
Deutschland,"Philipp, Klaus Jan",,,,,,,,,,1,,
Deutschland,"Pisani, Salvatore",,,,,,,,,,,,1
Deutschland,"Prange, Regine",,,,,,,,,,,,1
Deutschland,"Pratschke, Margarete",,,,,,,,,,1,,
Deutschland,"Rabe, Mark",,,,,,,,,,,,1
Deutschland,"Rebentisch, Juliane",,,,,,,,,,,,1
Deutschland,"Richter, Katharina",,,,,,,,,,1,1,
Deutschland,"Rössler, Otto E.",,,,,,,1,,,,,
Deutschland,"Ruhl, Carsten",,,,,,,,,,,,1
Deutschland,"Sattler, Felix",,,,,,,,,,1,,
Deutschland,"Schäbitz, Sabine",,,,,,1,,,,,,
Deutschland,"Schmedding, Anne",,,,,,,,,,,1,
Deutschland,"Schmidt, Philippe",,,,,,,,,,,1,
Deutschland,"Schmuck, Felix",,,,,,,,,,,,1
Deutschland,"Schramke, Sandra",,,,,,,,,,1,,
Deutschland,"Schuldenfrei, Robin",,,,,,,,,,,,1
Deutschland,"Schürkamp, Bettina",,,,,,,,,,,1,
Deutschland,"Schweppenhäuser, Gerhard",,,,,,,1,,,,,
Deutschland,"Seel, Martin",,,,,,,,,,1,,
Deutschland,"Serbest, Asli",,,,,,,,,,1,,
Deutschland,"Siegert, Bernhard",,,,,,,,,1,,,
Deutschland,"Sierek, Karl",,,,,,,,,,1,,
Deutschland,"Springer, Sopfie",,,,,,,,,,,,1
Deutschland,"Stankievech, Charles",,,,,,,,,,,,1
Deutschland,"Steinert, Heinz",,,,,,,,1,,,,
Deutschland,"Stavagna, Michele",,,,,,,,,,1,1,
Deutschland,"Tillberg, Margareta",,,,,,,,,,1,,
Deutschland,"Topfstedt, Thomas",,,,,,1,,,,,,
Deutschland,"Tripodi, Lorenzo",,,,,,,,,,1,,
Deutschland,"Trüby, Stephan",,,,,,,,,,,1,
D/Österreich,"Uhl, Ottokar",,,,,,,1,,,,,
Deutschland,"Vogl, Joseph",,,,,,,,,1,,,
Deutschland,"Voigt, Wolfgang",,,,,,,1,,,,,
Deutschland,"von Beyme, Klaus",,,,,,1,,,,,,
Deutschland,"Weckherlin, Gernot",,,,,,,,,1,,,
Deutschland,"Weizmann, Ines",,,,,,,,,,,,1
Deutschland,"Welsch, Wolfgang",,,,,,,1,,,,,
Deutschland,"Werckmeister, Otto Karl",,,,,,,,,,,1,
Deutschland,"Werner, Frank R.",,,,,,,,,,1,,
Deutschland,"Wiesemann, Gabriele",,,,,,1,,,,,,
Deutschland,"Wiesling, Lambert",,,,,,,,,,1,,
Deutschland,"Wyss, Beat",,,,,,,,,1,,,
Deutschland,"Zierold, Sabine",,,,,,,,,1,1,,
Deutschland,"Zinsmeister, Annett",,,,,,,,,1,,,
Finnland,"Annila, Markku",,1,,,,,,,,,,
Finnland,"Eskola, Pirkko",,,1,,,,,,,,,
Finnland,"Hurme, Taru",,,,,1,,,,,,,
Finnland,"Maula, Marna",,,1,,,,,,,,,
Finnland,"Maula, Jere",,,1,,,,,,,,,
Finnland,"Salokorpi, Asko",,,1,,,,,,,,,
Finnland,"Sarje, Kimmo",,,,,,,1,,,,,
Finnland,"Siikanen, Unto",,,,,1,,,,,,,
Finnland,"Solla, Pertti",,,1,1,,,,,,,,
Finnland,"Teittinen, Jouni",,,,,1,,,,,,,
Frankreich,"Allers, Monika",,,1,,,,,,,,,
Frankreich,"Clavei, Sylvie",,,,,1,,,,,,,
Frankreich,"Cohen, Jean-Louis",,,1,1,,,,,,,,
Frankreich,"de Smet, Catherine",,,,,,,,,1,,,
Frankreich,"Gallo, Emmanuelle",,,,1,1,,,,,,,
Frankreich,"Kopp, Anatol",,1,,1,1,,,,,,,
Frankreich,"Leppien, Jean",,,,,,,,,,,,
Frankreich,"Loeilett, Anne-Marie",,,,,1,,,,,,,
Frankreich,"Raymond, Anne Claire",,,,,1,,,,,,,
Frankreich,"Schnaidt, Claude",1,1,1,1,1,,,,,,,
Frankreich/BRD,"Tochtermann, Rolf",,1,,,,,,,,,,
Frankreich,"Vitale, Elodie",,1,,,,,,,,,,
Griechenland,"Symeonidoi-Papadoupoulou, P.",,,,,1,,,,,,,
Großbritannien,"Amhoff, Tilo",,,,,,,,,,1,,
Großbritannien,"Barkow, Frank",,,,,,,1,,,,,
Großbritannien,"Clarke, Linda",,,,,1,,,,,,,
Großbritannien,"Forty, Adrian",,,,,,,,,1,,,
Großbritannien,"Goodbun, Jon",,,,,,,,,1,,,
Großbritannien,"Hanna, John",,,1,1,1,,,,,,,
Großbritannien,"Hillier, Bill",,,,,,,,,,,1,
Großbritannien,"Kochan, Benjamin",,,,,1,,,,,,,
Großbritannien,"Rendell, Jane",,,,,,,,,,,1,
Großbritannien,"Schneider, Tatjana",,,,,,,,,,,1,
Großbritannien,"Stoppani, Teresa",,,,,,,,,1,,,
Großbritannien,"Watson, Victoria",,,,,,,,,1,,,
Großbritannien,"Wray, Tim",,,,,,,,,1,,,
Großbritannien,"Yaneva, Albena",,,,,,,,,,1,,
Hong Kong,"Bolchover, Joshua",,,,,,,,,,,1,
Hong Kong,"Homsi, Eymen",,,,,,,,,,,1,
Hong Kong,"Lin, John",,,,,,,,,,,1,
Indien,"Sundaram, Ravi",,,,,,,,1,,,,
Irland,"James-Chakraborty, Kathleen",,,,,,,,,,,,1
Italien,"Aniceto, Ippatio Vito",,,,,1,,,,,,,
Italien,"Aymenino, Carlo",,1,,,,,,,,,,
Italien,"Baltzer, Nanni",,,,,,,,,1,,,
Italien,"Berlanda, Francesco",,,,,1,,,,,,,
Italien,"Dal Co, Francesco",1,1,,,,,,,,,,
Italien,"De Michelis, Marco",1,1,1,1,1,,,1,,1,,
Italien,"Gregotti, Vittorio",,,,,,,,1,,,,
Italien,"Kohlmeyer, Agnes",,,,1,,,,,,,,
Italien,"Malcovati, Silvia",,,,,,,,,,,,1
Italien,"Maldonando, Tomás",,,,,,,,,,,1,
Italien,"Mosso, Laura",,,1,,,,,,,,,
Italien,"Mosso, Leonardo",,,1,,,,,,,,,
Italien,"Poggi, Paola M.",,,,,,,1,,,,,
Italien,"Riboldi, Sara",,,,,,,,,,,,1
Italien,"Scimemi, Maddalena",,,,,,,,,1,,,
Italien,"Semerani, Luciano",,,,,,,,,,,,
Italien,"Somma, Paola",,,,,1,,,,,,,
Italien,"Stella, Franko",,,1,,,,,,,,,
Italien,"Stabenow, Jörg",,,,,,,,,,1,,
Italien,"Tafuri, Manfredo",,1,,,,,,,,,,
Italien,"Torricelli, Charlotta",,,,,,,,,,,,1
Italien,"Veroni, ?",,,,,1,,,,,,,
Japan,"Araiwa, Takaaki",,,,,1,,,,,,,
Japan,"Karatani, Kojin",,,,,,,,,1,,,
Japan,"Ishiyama, Osamu",,,,,,,,,,1,,
Japan,"Isozaki, Arata",,,,,,,,,,1,,
Japan,"Ito, Toyo M.A.",,,,,,,1,,,,,
Japan,"Maki, Fumihiko",,,,,,,1,,,,,
Japan,"Morikawa, Kachiro",,,,,,,,,,1,,
Japan,"Wadweka, Anand Jayant",,,,,,,,,,,1,
Japan,"Yatsuka, Hajime",,,,,,,,1,,,,
Jugoslawien,"Koscevic, Zelimir",,,,1,,,,,,,,
Kanada (Fr),"Carpo, Mario",,,,,,,,,1,1,,
Kanada,"de Kerckhove, Kerrick",,,,,,,,,,1,,
Kanada,"Spanihel, Siglinde",,,1,,,,,,,,,
Kapverden,"Lopes, Pedro",,,,1,,,,,,,,
Kuba,"Espin Guillois, Iván",,,,1,,,,,,,,
Kuba,"Guiterrez, Tania",,,,,1,,,,,,,
Kuba,"López de León, Elmer",,,1,,,,,,,,,
Luxemburg,"Weber, Joseph",,,,,1,,,,,,,
Malaysia,"Shu-Yeng Chung, Simone",,,,,,,,,1,,,
Mosambik,"Quadros, Carlos",,,1,,,,,,,,,
Neuseeland,"Danielmeier, Tobias",,,,,,,,,,,1,
Niederlande,"Bos, Caroline",,,,,,,,,,,,1
Niederlande,"Brodrück, Ralph",,,,,,,,,,,1,
Niederlande,"de Roode, Ingeborg",,,,1,1,1,,,,,,
Niederlande,"Graafland, Arie D.",,,,,,,1,,1,1,,
Niederlande,"Hauptmann, Deborah",,,,,,,,,1,,,
Niederlande,"Kavanaugh, Leslie",,,,,,,,,,1,1,
Niederlande,"Kras, Reyer Jan",,,,1,1,,,,,,,
Niederlande,"Mota, Nelson",,,,,,,,,,,,1
Niederlande,"Schrijver, Lara",,,,,,,,,,,1,
Niederlande,"Tzonis, Alexander",,,,,,,,,,1,,
Niederlande,"van Toorn, Roemer",,,,,,,,,,1,,
Norwegien,"Volle, Wench",,,,,,,,,,,,1
Oman,"Mandour, M. Alaa",,,,,,,,,,,1,
Österreich,"Böck, Ingrid",,,,,,,,,,1,1,
Österreich,"Czech, Hermann",,,,,,,,,,,1,
Österreich,"Ginelli, Anatol",,,1,,,,,,,,,
Österreich,"Haiko, Peter",,,1,,,,,,,,,
Österreich,"Hoffmann, Hubert",,,1,1,1,,,,,,,
Österreich,"Köb, Roland",,,,,,,1,,,,,
Österreich,"Krasny, Elke",,,,,,,1,,,,,
Österreich,"Lefaivre, Liane",,,,,,,,,,1,,
Österreich,"Mang, Karl",,,,,1,,,,,,,
Österreich,"Pollak, Sabine",,,,,,,1,,,,,
Österreich,"Quiroga, Grace",,,,,,,,,,,1,
Österreich,"Rapp, Christian",,,,,,,1,,,,,
Österreich,"Reissberger, M.",,,1,,,,,,,,,
Österreich,"Schütte-Lihotzky, M.",,,,1,,,,,,,,
Österreich,"Schwarz, Ullrich",,,,,,,,,,1,,
Österreich,"Sommer, Degenhard",,,,,1,,,,,,,
Österreich,"Stöcklmayr, Nicole",,,,,,,,,,,1,
Österreich,"Weber, Fritz",,,1,,,,,,,,,
Österreich,"Wilhelm, Karin",,,,,,1,1,,,,1,
Polen,"Galkowski, Andrzej",,,,,1,,,,,,,
Polen,"Goldzamt, Edmund",1,1,1,1,1,,,,,,,
Polen,"Grabowska-Paletcka, Hanna",,,,,,1,,,,,,
Polen,"Gunaris, Zofia",,,1,,,,,,,,,
Polen,"Lisowski, Bohdan",,,1,1,,,,,,,,
Polen,"Maszkiewicz, Tadeusz",,1,1,1,1,,,,,,,
Polen,"Mieszkowski, Zygmunt",,,,1,,,,,,,,
Polen,"Niemczyk, Ernest",,,,1,,,,,,,,
Polen,"Nowakowski, Maciej",,,,,1,,,,,,,
Polen,"Podolak, Slavomir",,,,,1,,,,,,,
Polen,"Trautsolt-Kleyff, Krystyna",,,,1,,,,,,,,
Polen,"Syrkus, Helena",,1,,,,,,,,,,
Polen,"Zemla, Stefan",,,,,1,,,,,,,
Schottland,"Tseng, Ching-Pin",,,,,,,,,,1,,
Schottland,"Islami, S. Yahya",,,,,,,,,,1,,
Schweden,"Björkman, Bengt",,,,,1,,,,,,,
Schweden,"Gräff, Erwin",,,,,1,,,,,,,
Schweden,"Mattsson, Ursel",,,,,1,,,,,,,
Schweiz,"Aniceto-Meyer, Liselotte",,,,,1,,,,,,,
Schweiz,"Bill, Max",1,,1,,1,,,,,,,
Schweiz,"Corboz, André",,,1,,,,,,,,,
Schweiz,"Frei, Hans",,,,,1,,,,,,,
Schweiz,"Gubler, Jacques",,,,,1,,,,,,,
Schweiz,"Heidt, Katrin",,,,,,,,,1,,,
Schweiz,"Hofer, Stefan",,,,,1,,,,,,,
Schweiz,"Huber, Verena",,,,,1,,,,,,,
Schweiz,"Hug-Moholy-Nagy, Hattula",,,,,,,,,,,,
Schweiz,"Itten, Anneliese",,1,,,,,,,,,,
Schweiz,"Janser, Andres",,,,,,,,,1,,,
Schweiz,"Koch, Michael",,,,1,1,,,,,,,
Schweiz,"Kohler, Niklaus",,,,,1,,,,,,,
Schweiz,"Meyer, Claudine",,,,,1,,,,,,,
Schweiz,"Meyer-Bergner, Lena",,,,,,,,,,,,
Schweiz,"Molzahn, ?",,1,,,,,,,,,,
Schweiz,"Moravánsky, Ákos",,,,,,,,1,,,,1
Schweiz,"Mühlestein, Erwin",,,,,1,,,,,,,
Schweiz,"Schmied, Roger",,,,,1,,,,,,,
Schweiz,"Schmied, Ronald",,,,,1,,,,,,,
Schweiz,"Schützeichel, Rainer",,,,,,,,,,,,1
Schweiz,"Stadler-Stölzel, Gunta",,,,,,,,,,,,
Schweiz,"Suter, Ursula",,,,,1,,,,,,,
Schweiz,"Thomas, Angela",,,,,1,,,,,,,
Schweiz,"Ursprung, Philipp",,,,,,,,,,1,1,
Schweiz,"Vogt, Adolf Max",,,1,,,,,,,,,
Schweiz,"von Moos, Stanislaus",,,,,,,,1,1,,,
Schweiz,"Zuppinger, Urs",,,,,1,,,,,,,
Singapur,"Siew-Wai Lim, William",,,,,,,,1,,,,
Spanien,"de Solà-Morales, Ignasi",,,,,,,,1,,,,
Spanien,"Ortega Sanz, Yolanda",,,,,,,,,,,1,
Spanien,"Perez, Arroyo S.",,,1,,,,,,,,,
Spanien,"Prieto, Maria",,,,,,,,,,,1,
Südafrika,"Judin, Hilton",,,,,,,,1,,,,
Syrien,"Akili, Taher",,,,1,,,,,,,,
Syrien,"Mouhanna, Ziad",,,,,1,,,,,,,
Türkei,"Akis, Tonguç",,,,,,,,,,1,,
Türkei,"Boztepe, Uygar",,,,,,,,,,,,1
Tschechien,"Halik, Pavel",,,,,,1,,,,,,
Tschechien,"Kratochvil, Petr",,,,,,,,,1,,,
UdSSR,"Abramauskas, S.",,1,,,,,,,,,,
UdSSR,"Aronov, Vladimir",,,1,,,,,,,,,
UdSSR,"Balachow, Oleg",,,1,,,,,,,,,
UdSSR,"Belostockaja, F.Ja",1,,,,,,,,,,,
UdSSR,"Chait, Wladimir Lwowitsch",,,,,1,,,,,,,
UdSSR,"Chan-Magomedov, S.O.",,,,,,,,,,,,
UdSSR/Russland,"Demjanow, Leonid",,,1,1,1,,1,,,,,
UdSSR,"Genezaretzki, ?",,,,,1,,,,,,,
UdSSR,"Gurianova, Galina",,,,1,,,,,,,,
